is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
No,365.237,5.364100000000003,2,4
No,432.341,6.0949000000000035,2,4
Yes,310.374,4.365720000000002,2,4
No,364.344,5.076100000000003,2,4
Yes,280.279,3.5888000000000018,2,4
Yes,296.34700000000004,4.0573000000000015,2,4
Yes,325.75100000000003,4.044200000000002,2,4
Yes,309.296,3.5299000000000014,2,4
Yes,291.30600000000004,3.3908000000000023,2,4
Yes,333.31800000000004,4.0065800000000005,2,4
Yes,320.344,3.488100000000002,3,4
Yes,348.35400000000016,3.767000000000002,2,5
Yes,334.3270000000001,3.7245000000000017,2,5
No,426.312,6.033400000000005,2,3
No,359.2080000000001,5.302600000000004,2,3
Yes,326.298,4.274000000000004,2,3
No,358.315,5.014600000000004,2,3
Yes,319.32000000000005,4.203300000000002,1,4
Yes,297.3140000000001,3.1030000000000015,0,4
No,435.5200000000002,5.417600000000005,1,4
Yes,417.4800000000002,4.857200000000005,1,3
No,453.5100000000002,5.556700000000004,1,4
Yes,435.4700000000002,4.996300000000005,1,3
Yes,497.55800000000033,4.212700000000003,1,4
Yes,497.55800000000033,4.804700000000004,1,5
Yes,484.5150000000003,4.747300000000004,1,6
Yes,483.53100000000035,4.780400000000004,2,5
No,499.5990000000003,5.315700000000005,2,5
No,519.5860000000004,4.3289000000000035,2,6
No,498.54600000000033,5.172100000000004,3,5
No,469.5480000000003,5.140200000000004,2,5
No,455.5210000000003,5.271700000000005,2,5
No,506.56500000000034,6.455100000000007,1,5
No,507.5570000000003,4.775800000000005,1,6
No,440.50600000000026,5.195100000000005,1,4
Yes,464.5280000000003,4.927900000000005,1,4
No,466.5440000000003,5.698500000000006,1,4
No,468.56000000000034,5.313300000000005,1,4
No,490.5660000000003,6.348300000000006,1,4
No,492.5420000000003,5.1383000000000045,1,6
Yes,493.5300000000003,4.533300000000004,1,7
No,389.9710000000002,5.689300000000006,1,2
Yes,309.45400000000006,2.871500000000001,2,3
Yes,387.5680000000002,4.184300000000004,2,3
No,347.89,5.276500000000005,1,2
Yes,387.56800000000027,4.184300000000003,2,3
Yes,319.49300000000005,4.4333000000000045,1,2
Yes,361.91700000000014,4.954200000000005,1,2
Yes,293.45500000000004,3.8991000000000033,1,2
No,371.56900000000024,5.069400000000005,1,2
Yes,309.45400000000006,2.8715000000000015,2,3
No,371.56900000000024,5.069400000000005,1,2
Yes,314.43300000000016,4.018100000000003,1,3
No,347.89000000000016,5.276500000000005,1,2
Yes,361.91700000000003,4.954200000000005,1,2
Yes,293.45500000000004,3.8991000000000025,1,2
Yes,365.51800000000014,3.6883000000000026,1,4
Yes,351.49100000000016,3.2982000000000022,1,4
Yes,351.49100000000016,3.2982000000000022,1,4
Yes,321.34299999999996,2.5928000000000004,2,3
Yes,295.427,2.697400000000001,2,3
Yes,323.4810000000001,3.162600000000002,2,3
Yes,293.41100000000006,2.4514000000000005,2,3
Yes,335.4920000000002,3.6217000000000024,2,3
Yes,365.42400000000004,3.5192000000000014,2,3
Yes,343.8990000000001,3.5249000000000024,2,3
Yes,388.3500000000001,3.634000000000002,2,3
Yes,354.45100000000014,2.779700000000002,2,5
Yes,324.4690000000001,2.4537000000000004,3,4
Yes,281.4,2.0913,2,3
Yes,295.427,2.4814000000000007,2,3
Yes,323.4810000000001,3.2616000000000014,2,3
Yes,299.39,2.0409,2,3
Yes,313.41700000000003,2.431000000000001,2,3
Yes,327.4440000000001,2.8211000000000013,2,3
Yes,293.41100000000006,2.0913000000000004,2,3
Yes,297.39900000000006,1.3276999999999999,2,4
Yes,315.417,2.6705000000000014,2,3
Yes,329.44400000000013,2.9789200000000013,2,3
Yes,333.407,2.8096000000000014,2,3
Yes,349.862,3.323900000000002,2,3
Yes,383.414,3.689300000000003,2,3
Yes,345.4430000000001,2.679100000000001,2,4
Yes,399.413,3.5691000000000024,2,4
Yes,351.397,2.9487000000000014,2,3
Yes,316.405,2.0655,2,4
Yes,316.405,2.0655,2,4
Yes,334.395,2.2046,2,4
Yes,350.85,2.7189000000000014,2,4
Yes,384.402,3.0843000000000016,2,4
Yes,418.84700000000004,3.737700000000003,2,4
Yes,317.393,1.4605000000000004,2,5
No,359.5130000000001,6.187300000000006,0,1
No,359.5130000000001,6.187300000000006,0,1
No,331.459,5.407100000000005,0,1
No,357.49700000000007,5.963300000000006,0,1
No,355.4810000000001,5.410500000000005,0,1
No,369.50800000000015,5.718920000000005,0,1
Yes,361.39200000000017,3.4550000000000027,1,3
Yes,361.39200000000017,3.4550000000000027,1,3
Yes,371.4410000000002,1.5752999999999995,2,6
Yes,371.4410000000002,1.5752999999999995,2,6
Yes,393.3690000000002,2.6533000000000007,1,5
Yes,391.4750000000002,2.7470000000000008,1,5
Yes,353.38200000000023,0.9591999999999996,1,5
Yes,395.4630000000002,2.1295,1,5
Yes,384.4650000000002,2.4929000000000006,0,7
Yes,343.38700000000017,1.2051999999999994,1,5
Yes,366.42500000000024,3.1761000000000017,0,7
Yes,425.4790000000002,4.235200000000003,1,3
Yes,327.38800000000015,1.9667999999999999,1,5
Yes,343.38700000000017,1.2051999999999996,1,5
Yes,274.75100000000003,3.704200000000002,2,1
Yes,357.885,4.694500000000004,2,2
Yes,343.85799999999995,4.304400000000003,2,2
Yes,345.874,4.550400000000003,2,2
Yes,317.82000000000005,3.7702000000000018,2,2
Yes,260.724,3.6617000000000024,2,1
Yes,288.778,4.094300000000003,2,1
Yes,302.805,4.439300000000003,2,1
Yes,302.805,4.482800000000003,2,1
Yes,310.7310000000001,4.2535000000000025,2,1
Yes,300.789,4.1933000000000025,2,1
Yes,300.7890000000001,4.236800000000002,2,1
Yes,300.78900000000004,4.265200000000003,2,1
Yes,275.73900000000003,3.0992000000000015,2,2
Yes,275.73900000000003,3.0992000000000015,2,2
Yes,280.78,3.7657000000000025,2,2
Yes,296.8020000000001,1.7088999999999992,2,3
Yes,283.759,1.7936999999999999,2,3
Yes,267.76000000000005,2.5573000000000006,2,2
Yes,275.739,3.0992000000000015,2,2
Yes,280.78000000000003,3.7657000000000025,2,2
Yes,278.73900000000003,3.605620000000002,2,2
Yes,281.78700000000003,2.947400000000001,2,2
Yes,255.70500000000004,1.5975999999999997,3,2
No,314.46900000000005,5.735800000000006,1,2
No,314.46900000000005,5.735800000000006,1,2
No,364.48500000000007,5.860200000000006,0,3
No,350.4580000000001,5.557200000000006,1,3
No,378.5120000000001,6.168620000000007,0,3
No,364.4850000000001,5.865620000000007,1,3
No,394.51100000000014,5.8688000000000065,0,4
No,366.4570000000001,5.262800000000007,2,4
No,392.53900000000016,6.645820000000008,1,3
No,460.5360000000001,7.6592000000000064,0,3
No,446.5090000000001,7.356200000000007,1,3
Yes,337.4190000000001,4.520100000000004,0,4
Yes,323.39200000000005,4.217100000000004,1,4
Yes,337.4190000000001,4.520100000000004,0,4
Yes,323.39200000000005,4.217100000000004,1,4
Yes,337.4190000000001,4.520100000000004,0,4
Yes,323.39200000000005,4.217100000000004,1,4
No,391.51100000000025,5.789400000000006,0,4
No,377.48400000000026,5.486400000000005,1,4
No,391.51100000000025,5.789400000000006,0,4
No,377.48400000000026,5.486400000000005,1,4
No,391.51100000000025,5.789400000000006,0,4
No,377.48400000000026,5.486400000000004,1,4
No,405.5380000000003,6.179500000000006,0,4
No,391.5110000000003,5.876500000000005,1,4
No,405.5380000000003,6.179500000000006,0,4
No,405.5380000000003,6.179500000000006,0,4
No,391.5110000000003,5.8765000000000045,1,4
No,314.4250000000001,5.112020000000005,0,3
Yes,300.39800000000014,4.809020000000004,1,3
No,328.4520000000001,5.366000000000005,0,3
No,314.4250000000001,5.063000000000004,1,3
No,342.47900000000016,5.756100000000006,0,3
No,328.4520000000001,5.4531000000000045,1,3
No,356.50600000000014,6.1462000000000065,0,3
No,342.4790000000001,5.843200000000005,1,3
No,328.45200000000017,5.502120000000005,0,3
No,314.4250000000002,5.199120000000004,1,3
No,342.47900000000016,5.756100000000005,0,3
No,328.45200000000017,5.4531000000000045,1,3
No,356.5060000000002,6.1462000000000065,0,3
No,342.47900000000016,5.843200000000005,1,3
No,370.5330000000002,6.536300000000007,0,3
No,356.50600000000014,6.233300000000005,1,3
No,376.49600000000027,6.470600000000006,0,3
No,362.4690000000002,6.1676000000000055,1,3
No,390.52300000000025,6.779020000000006,0,3
No,376.49600000000027,6.476020000000006,1,3
No,406.5220000000003,6.479200000000007,0,4
No,378.46800000000025,5.873200000000006,2,4
No,444.4930000000002,7.489400000000006,0,3
No,430.46600000000024,7.186400000000006,1,3
No,504.46800000000013,5.043960000000004,1,6
No,514.5260000000002,3.2691000000000017,0,7
Yes,458.4620000000003,2.777820000000002,0,6
Yes,458.5260000000002,2.7765000000000013,1,8
No,550.8510000000002,5.801800000000004,1,5
No,455.4400000000001,5.394000000000004,1,5
No,536.4820000000002,3.6769000000000025,2,5
No,536.4820000000002,3.6769000000000025,2,5
Yes,388.42700000000013,2.4500800000000007,1,5
No,429.6050000000003,6.593800000000009,2,4
No,445.6690000000003,6.386300000000009,2,5
No,471.70700000000033,6.9205000000000085,2,5
No,485.7340000000003,7.310600000000009,2,5
No,413.6020000000003,6.197180000000009,2,4
No,439.6400000000002,6.731380000000009,2,4
No,330.85900000000004,5.001700000000004,2,1
No,350.84900000000005,5.3712000000000035,2,1
Yes,317.82,3.7702000000000018,2,2
Yes,304.77700000000004,3.7128000000000014,2,2
Yes,304.77700000000004,3.7128000000000014,2,2
Yes,304.77700000000004,3.7128000000000014,2,2
Yes,334.8030000000001,3.721400000000002,2,3
Yes,334.8030000000001,3.721400000000002,2,3
Yes,290.75,3.4098000000000015,3,2
Yes,320.77600000000007,3.4184000000000023,3,3
Yes,288.778,4.012620000000002,2,1
Yes,288.778,4.012620000000002,2,1
Yes,302.80500000000006,4.321040000000003,2,1
Yes,302.80500000000006,4.321040000000003,2,1
Yes,319.74800000000005,3.612400000000002,2,3
Yes,352.8430000000001,3.1077000000000012,2,3
Yes,299.761,3.5758800000000015,2,2
Yes,299.761,3.5758800000000015,2,2
Yes,353.64700000000005,4.466700000000003,2,1
Yes,353.64700000000005,4.466700000000003,2,1
Yes,292.741,3.843300000000002,2,1
Yes,292.741,3.843300000000002,2,1
Yes,292.741,3.843300000000002,2,1
Yes,309.196,4.357600000000002,2,1
Yes,309.196,4.357600000000002,2,1
Yes,309.196,4.357600000000002,2,1
Yes,342.74800000000005,4.7230000000000025,2,1
Yes,342.74800000000005,4.7230000000000025,2,1
Yes,342.74800000000005,4.7230000000000025,2,1
Yes,358.74700000000007,4.602800000000003,2,2
No,343.6410000000001,5.011000000000003,2,1
No,343.6410000000001,5.011000000000003,2,1
Yes,327.18600000000004,4.496700000000002,2,1
Yes,328.721,4.121500000000002,2,1
Yes,364.701,4.399700000000002,2,1
Yes,487.02900000000017,3.607300000000003,1,3
No,519.0960000000001,3.9079000000000024,1,4
No,529.1100000000002,4.633500000000004,1,3
No,567.0900000000001,4.774800000000005,1,3
No,583.5450000000001,5.289100000000006,1,3
No,523.0090000000001,3.8525000000000036,1,3
No,555.0760000000002,4.153100000000003,1,4
No,565.0900000000003,4.878700000000004,1,3
No,603.0700000000002,5.020000000000005,1,3
No,619.5250000000001,5.534300000000005,1,3
No,555.0260000000002,4.395700000000004,1,3
No,587.0930000000002,4.696300000000004,1,4
No,597.1070000000002,5.421900000000005,1,3
No,635.0870000000002,5.563200000000005,1,3
Yes,489.00100000000015,2.4536000000000024,1,4
No,521.0680000000001,2.7542000000000026,1,5
No,531.0820000000002,3.4798000000000036,1,4
No,569.0620000000001,3.6211000000000046,1,4
No,585.517,4.135400000000005,1,4
Yes,473.0020000000001,3.2172000000000027,1,3
No,505.06900000000013,3.517800000000002,1,4
No,515.0830000000002,4.243400000000004,1,3
No,553.0630000000001,4.384700000000005,1,3
No,569.5180000000001,4.899000000000005,1,3
Yes,475.0180000000001,3.463200000000003,1,3
No,507.0850000000002,3.7638000000000034,1,4
No,517.0990000000002,4.489400000000004,1,3
No,555.0790000000002,4.630700000000004,1,3
No,571.5340000000002,5.145000000000005,1,3
Yes,487.02900000000017,3.607300000000003,1,3
Yes,487.02900000000017,3.607300000000003,1,3
No,587.0930000000002,4.696300000000004,1,4
No,587.0930000000002,4.696300000000004,1,4
Yes,475.0180000000001,3.463200000000003,1,3
Yes,475.0180000000001,3.463200000000003,1,3
No,651.5420000000001,6.077500000000006,1,3
No,481.6000000000003,6.366520000000007,2,5
No,481.6000000000003,6.366520000000007,2,5
Yes,331.37500000000006,4.571600000000002,2,2
Yes,331.37500000000006,4.571600000000002,2,2
No,487.7200000000002,8.068600000000009,1,2
No,348.427,5.305000000000003,1,3
No,348.427,5.305000000000003,1,3
Yes,332.35900000000004,4.836500000000004,1,3
Yes,332.35900000000004,4.836500000000004,1,3
Yes,332.36300000000006,3.9666000000000015,2,3
Yes,332.36300000000006,3.9666000000000015,2,3
Yes,349.415,4.700000000000003,1,4
Yes,349.415,4.700000000000003,1,4
Yes,349.415,4.700000000000003,1,4
No,381.43500000000006,5.724800000000004,2,2
No,481.55200000000025,6.981400000000006,1,4
No,381.43500000000006,5.724800000000004,2,2
No,382.4190000000001,5.9897000000000045,1,3
No,398.4870000000001,6.458200000000004,1,3
Yes,380.78600000000006,3.1149000000000013,0,4
No,342.52300000000014,6.516000000000007,1,2
No,382.6200000000002,6.490820000000007,1,2
No,354.5660000000001,5.710620000000007,1,2
No,386.6520000000002,6.498800000000008,1,2
No,358.5980000000001,5.718600000000006,1,2
Yes,330.5440000000001,4.938400000000005,1,2
No,386.65200000000027,6.609500000000008,2,2
No,358.5980000000002,5.829300000000007,2,2
No,402.6510000000002,5.271700000000007,3,3
No,430.70500000000027,5.877700000000007,1,3
No,402.6510000000002,5.0975000000000055,1,3
No,398.6190000000002,5.674700000000008,2,3
Yes,370.5650000000001,4.894500000000005,2,3
No,402.65100000000024,5.471200000000007,2,3
Yes,374.59700000000015,4.691000000000005,2,3
Yes,292.49499999999995,4.470900000000005,2,2
Yes,306.522,4.861000000000005,2,2
No,320.54900000000004,5.251100000000006,2,2
No,320.5490000000001,5.251100000000007,2,2
No,334.57600000000014,5.6412000000000075,2,2
No,348.6030000000002,6.031300000000008,2,2
Yes,306.522,4.773900000000005,1,2
No,320.54900000000004,5.164000000000005,1,2
No,334.57600000000014,5.554100000000005,1,2
No,348.6030000000002,5.9442000000000075,1,2
No,362.6300000000002,6.334300000000008,1,2
No,372.62500000000017,6.0216000000000065,0,2
No,400.6790000000002,6.801800000000008,0,2
No,334.5760000000001,5.554100000000005,1,2
Yes,344.317,3.1473000000000013,2,3
Yes,286.28099999999995,3.376100000000002,2,1
Yes,304.271,3.515200000000002,2,1
Yes,312.279,3.574700000000001,3,2
Yes,391.2980000000001,4.533500000000004,2,2
Yes,427.4950000000004,3.946900000000003,1,2
Yes,315.417,2.6811000000000007,2,2
Yes,329.444,3.071200000000001,2,2
Yes,363.46100000000007,3.267800000000001,2,2
Yes,316.40500000000003,2.0761,2,3
Yes,330.432,2.4662000000000006,2,3
Yes,364.4490000000001,2.6628000000000007,2,3
Yes,316.405,2.0760999999999994,2,3
Yes,330.432,2.4661999999999997,2,3
Yes,364.44900000000007,2.6628000000000007,2,3
Yes,378.47600000000017,3.052900000000001,2,3
Yes,307.3090000000001,2.3541,2,5
Yes,335.36300000000017,2.7867000000000006,2,5
Yes,390.4430000000001,3.344400000000002,2,6
Yes,309.32500000000005,2.3396000000000003,3,5
Yes,281.29,2.764500000000001,2,3
Yes,245.23799999999994,0.5428999999999998,1,5
Yes,285.30300000000005,1.3378,1,5
Yes,323.3080000000001,2.0596999999999994,3,6
Yes,393.48700000000014,4.462400000000002,3,5
Yes,407.47400000000016,2.0913999999999997,3,7
Yes,392.45900000000006,3.3299000000000025,3,6
No,831.6949999999993,7.608140000000009,2,6
No,831.6949999999996,8.220240000000008,2,7
No,395.5430000000001,5.9117800000000065,1,4
No,411.88300000000027,6.126700000000005,0,2
No,327.4270000000001,5.743920000000005,0,1
Yes,269.35200000000003,1.9118000000000002,1,3
Yes,274.795,3.8186000000000027,0,2
Yes,284.44700000000006,4.252000000000004,0,1
Yes,280.415,3.8750000000000027,0,2
Yes,424.52200000000016,4.744400000000003,2,4
Yes,312.377,1.5447799999999996,1,5
Yes,443.63800000000026,3.4707000000000026,0,5
Yes,407.31800000000015,2.0164999999999997,1,4
Yes,364.42300000000006,3.036500000000001,3,5
Yes,371.8240000000001,3.1781000000000015,0,4
No,529.5260000000001,6.355840000000005,2,6
Yes,299.41400000000004,3.4250000000000016,3,3
No,610.6710000000002,6.319100000000007,1,10
Yes,470.01700000000034,3.5519000000000025,0,5
Yes,151.20899999999997,1.0672000000000001,2,2
Yes,284.74600000000004,2.6092000000000004,1,3
Yes,264.32500000000005,2.4711,3,3
Yes,388.8150000000001,1.5679999999999998,0,7
Yes,227.242,2.42948,0,2
Yes,164.204,2.0939,1,1
No,558.5950000000003,4.170020000000003,2,10
Yes,270.71899999999994,3.129500000000001,1,2
Yes,286.718,2.4479,2,3
No,1047.2269999999996,3.3685000000000116,9,11
Yes,339.39900000000006,0.3944800000000006,1,5
No,1637.9090000000008,-4.913600000000021,22,23
Yes,299.3700000000001,1.5010999999999999,1,4
No,235.069,-1.6633000000000002,6,4
Yes,303.4060000000001,1.1742799999999989,2,4
Yes,490.44100000000014,-1.474999999999998,1,6
Yes,319.23100000000005,0.4999999999999996,5,4
Yes,307.39700000000005,3.2488400000000013,0,2
Yes,289.4189999999999,3.9242000000000035,0,3
No,506.0320000000004,2.4888400000000006,3,9
Yes,358.8500000000001,4.175920000000004,0,4
Yes,194.154,-2.078099999999999,1,5
Yes,275.39500000000004,4.553800000000004,0,1
Yes,300.3980000000001,3.5899000000000028,0,3
Yes,416.51400000000024,2.326700000000001,2,6
Yes,296.41,4.029500000000003,0,2
No,528.537,6.576100000000006,2,2
Yes,179.307,2.6941000000000006,1,1
Yes,380.45600000000013,1.8737,3,5
Yes,289.80600000000004,3.5276000000000023,1,2
Yes,147.19799999999998,-0.2121000000000003,1,2
Yes,297.423,4.630900000000003,1,3
No,418.9680000000002,5.7815000000000065,0,3
Yes,378.31600000000014,4.447900000000003,2,3
No,551.6250000000002,4.203900000000004,2,10
No,505.4580000000002,4.175280000000002,10,4
No,602.6410000000002,-0.45419999999999416,9,12
No,527.5740000000002,0.46980000000000227,6,10
Yes,341.433,0.2797000000000011,3,5
Yes,305.16400000000004,0.2882000000000006,2,4
Yes,149.237,1.9664,1,1
Yes,183.682,2.6198000000000006,1,1
Yes,279.34,1.8117999999999996,3,5
Yes,287.406,4.985000000000004,0,1
Yes,290.4100000000001,3.7077000000000027,0,2
Yes,295.4510000000001,4.374200000000004,0,2
Yes,165.236,1.3278999999999999,2,2
Yes,389.4110000000002,2.2112999999999996,1,4
Yes,247.33799999999994,2.2131,0,3
Yes,296.20099999999996,-0.8039000000000001,3,5
Yes,476.58500000000026,3.6368000000000027,2,6
No,414.58600000000024,5.292900000000006,0,4
Yes,329.44000000000005,3.466880000000002,2,4
Yes,298.39000000000004,2.1961199999999996,1,5
Yes,318.339,3.201500000000001,1,4
No,738.8900000000001,6.222000000000006,4,8
Yes,211.22099999999998,-0.5046000000000002,2,5
No,540.6970000000002,4.703900000000005,1,7
Yes,143.23000000000002,1.6881,1,1
Yes,217.26799999999992,1.771,1,2
Yes,324.4240000000001,3.1732000000000014,1,4
Yes,250.29799999999997,1.6392999999999995,2,3
Yes,253.718,1.7157999999999993,2,6
Yes,208.261,1.1618000000000002,0,3
Yes,226.276,1.1849999999999998,2,3
Yes,404.5070000000002,2.423,0,6
Yes,395.4220000000001,-0.17179999999999884,4,9
No,475.58300000000014,5.305400000000005,1,3
Yes,244.294,2.669100000000001,0,3
Yes,472.5530000000002,1.1474199999999997,1,7
No,450.34500000000014,5.037700000000004,2,5
Yes,111.14799999999998,-0.08910000000000035,2,2
No,776.8720000000001,4.5573000000000015,3,4
Yes,231.26099999999997,3.2459000000000024,1,1
Yes,319.88000000000005,4.810600000000004,1,3
Yes,322.4960000000001,4.392300000000004,0,2
