smiles,dataset,num_atoms,num_bonds,tox21_avg_bond_importance,tox21_max_bond_importance,esol_avg_bond_importance,esol_max_bond_importance,chembl_avg_bond_importance,chembl_max_bond_importance
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)[C@H]3CC[C@H](CN)CC3)nc2Cl)cc1,ChEMBL,42,92,0.0036415257,0.005361267,1.0175339,1.8951328,2.6444653e-05,6.2909116e-05
COC(=O)Nc1ccc(-c2cnc([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)[nH]2)cc1,ChEMBL,42,92,0.0038897858,0.005556411,1.0113052,1.5761133,0.000108667904,0.00023455106
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1,ChEMBL,43,94,0.0039280863,0.0056359004,1.0073144,1.8510597,0.00038161193,0.0008364998
COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(C(=N)N)CC3)nc2Cl)cc1,ChEMBL,43,94,0.00389982,0.0062532467,0.9885206,1.8420498,6.68719e-05,0.00017240965
CS(=O)(=O)N1CCC([C@H]2C[C@@H](C(=O)Nc3ccc(C(=O)O)cc3)N(C(=O)c3ccc(C(=N)N)cc3)C2)CC1,ChEMBL,38,82,0.0059109684,0.011029219,1.1148303,1.6448168,0.0063169263,0.01532531
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)c1cc(C(=O)c2ccncc2)c[nH]1,ChEMBL,33,72,0.009149317,0.015787717,1.390225,2.4023304,0.4748178,0.9390886
COc1cc(C(=O)N2CC(C)(C)OCC2CO)cc2nc(NC(CF)c3cccc(Cl)c3)oc12,ChEMBL,34,74,0.006288706,0.01245679,1.1601715,1.9996151,0.3916695,0.9220308
CCO[C@@H]1CC(CCO)N(C(=O)c2cc(OC)c3oc(NC(CF)c4cccc(Cl)c4)nc3c2)C1,ChEMBL,35,76,0.0049532424,0.010362189,1.1515125,1.9424834,0.03768368,0.07388061
Cc1cccc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)c1,ChEMBL,37,80,0.00832446,0.015014929,1.1857601,1.6256877,0.0,0.0
Cc1cccc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)c1C,ChEMBL,38,82,0.008115343,0.014333501,1.14899,1.5829065,0.0,0.0
Cc1ccc(C)c(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)c1,ChEMBL,38,82,0.007842184,0.013758656,1.1507193,1.5829065,0.14355433,0.40493712
Cc1cccc(C)c1N(CCC(=O)O)C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1F)n2C,ChEMBL,38,82,0.008056098,0.014068056,1.14172,1.5829064,0.0,0.0
Cc1cc(C)cc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)c1,ChEMBL,38,82,0.007680183,0.013594823,1.136659,1.5829065,0.08689683,0.25640404
Cc1cc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)ccc1F,ChEMBL,38,82,0.008530145,0.01529615,1.180485,1.5829065,0.0,0.0
Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)cc3F)ccc21,ChEMBL,38,82,0.008931248,0.01645684,1.1880248,1.5829067,0.22928578,0.6237079
Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccc(F)c(F)c3)ccc21,ChEMBL,38,82,0.008960387,0.016531972,1.1981912,1.5829067,0.22742163,0.6080858
Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3cc(F)cc(F)c3)ccc21,ChEMBL,38,82,0.008874505,0.016320065,1.1784167,1.5829067,0.2312219,0.6293338
Cc1cccc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)n1,ChEMBL,37,80,0.008326451,0.0149949305,1.1812624,1.6256877,0.0,0.0
C[C@@](Cc1c[nH]c2ccccc12)(NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Cc1cccs1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,ChEMBL,67,144,0.0024841705,0.0049704458,0.62643826,1.2123207,0.14868397,0.47092703
O=c1c(OS(=O)(=O)[O-])c(-c2ccc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c2)oc2cc(OS(=O)(=O)[O-])cc(OCc3ccc(COc4cc(OS(=O)(=O)[O-])cc5oc(-c6ccc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c6)c(OS(=O)(=O)[O-])c(=O)c45)cc3)c12.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,92,180,0.0024166,0.004689025,0.39016274,0.6099707,2.6396244e-10,9.607228e-10
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(COc4cc(O)cc5oc(-c6ccc(O)c(O)c6)c(O)c(=O)c45)cc3)c12,ChEMBL,52,116,0.010604828,0.024181407,0.8043905,1.0171943,0.012286912,0.023540584
CCCCC1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3ccc(NC(=N)N)cc3)NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N2,ChEMBL,108,228,0.0014112197,0.0024759243,0.242621,0.37791157,0.052864224,0.17528108
Cc1ccc(S(=O)(=O)N[C@@H](C(=O)Nc2ccc(C(=N)N)cc2)C2CCCCC2)cc1,ChEMBL,30,64,0.007159202,0.012549076,1.39271,2.1664994,0.356746,1.7951956
N=C(N)c1ccc(NC(=O)[C@H](NS(=O)(=O)c2ccc(F)cc2)C2CCCCC2)cc1,ChEMBL,30,64,0.008038147,0.014468877,1.4272873,2.1664994,0.1975571,0.9870759
Cc1ccc(S(=O)(=O)N[C@@H](C(=O)Nc2ccc(C(=N)N)cc2)c2ccccc2)cc1,ChEMBL,30,64,0.010824026,0.022762774,1.4343323,2.148802,0.4748443,2.5446172
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,ChEMBL,101,212,0.0012910352,0.0022787517,0.25199988,0.4033655,0.037430707,0.08622162
CCOC(=O)c1c(C)oc2cc(OCCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,48,102,0.004054173,0.00808882,0.85257435,1.3721677,0.03569678,0.07801241
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,53,114,0.0036684228,0.0074770446,0.7811399,1.2453883,0.060950115,0.15010796
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,47,100,0.003394072,0.006788302,0.85278237,1.4013629,0.037020918,0.08624439
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,47,100,0.0044513093,0.008997669,0.8604944,1.4013629,0.026360597,0.058749232
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OCOC)cc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,51,108,0.0035725152,0.007473139,0.79536474,1.2914519,0.06532334,0.1405763
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OCOC)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,51,108,0.0035362726,0.0072333356,0.782669,1.2914519,0.05119524,0.1098993
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OC(C)C)cc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,51,108,0.0036774387,0.0076061757,0.794254,1.2914519,0.008973333,0.018172879
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,51,108,0.0036433914,0.0073628575,0.7815717,1.2914519,0.006706216,0.013577145
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,53,114,0.0028356581,0.0056870496,0.7751407,1.2453883,0.070299156,0.16696104
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OCC5CCCCC5)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+],ChEMBL,47,100,0.0033940724,0.006788302,0.8528036,1.4043744,0.037299328,0.086244345
CCCOC(=O)c1c(COc2cc3c(C(=O)OCc4ccccc4)c(C)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,47,100,0.004443332,0.008649993,0.86928976,1.4013628,0.01654213,0.042048927
CCOC(=O)c1c(COc2cc3c(C(=O)OCCc4ccccc4)c(C)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,47,100,0.0042722197,0.0084299855,0.86969113,1.4013628,0.015766716,0.041286573
CCOC(=O)c1c(COc2cc3c(C(=O)OCc4ccc(OCOC)cc4)c(C)oc3cc2OC)oc2cc(OC)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,50,106,0.0037708457,0.007403615,0.80912894,1.3172809,0.0412921,0.087563686
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCCOS(=O)(=O)[O-])cc12.[Na+].[Na+],ChEMBL,53,110,0.0035203542,0.0069381953,0.69597447,1.1597576,0.0018879765,0.005697418
CCOC(=O)c1c(C)oc2cc(Oc3cccc(OS(=O)(=O)[O-])c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],ChEMBL,52,108,0.003941812,0.007821504,0.7059062,1.1820607,0.00051776634,0.0012086653
CCOC(=O)c1c(C)oc2cc(OS(=O)(=O)[O-])c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+].[Na+],ChEMBL,45,92,0.0038017035,0.0073000547,0.7958686,1.3659369,0.00034191387,0.00069896545
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OS(=O)(=O)[O-])c3)c(OS(=O)(=O)[O-])cc12.[Na+].[Na+],ChEMBL,35,70,0.00552716,0.01045491,1.0071862,1.4323491,5.2319974e-06,1.3406347e-05
COC(=O)c1c(C)oc2cc(OCc3cccc(OS(=O)(=O)[O-])c3)c(OCc3cccc(S(=O)(=O)[O-])c3)cc12.[Na+].[Na+],ChEMBL,41,84,0.0057719722,0.010767436,0.8969785,1.2227372,6.7821375e-06,2.581541e-05
CCOC(=O)c1c(C)oc2cc(OC)c(OCc3cccc(S(=O)(=O)[O-])c3)cc12.[Na+],ChEMBL,30,62,0.0067610717,0.012791935,1.2807021,1.7836958,0.0011320456,0.003846108
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OCc3cccc(S(=O)(=O)[O-])c3)cc12.[Na+],ChEMBL,36,76,0.0071578952,0.013814872,1.1306931,1.4902052,0.0038116716,0.0141734
Cc1oc2cc(OCc3ccccc3)c(OS(=O)(=O)[O-])cc2c1C(=O)[O-].[Na+].[Na+],ChEMBL,28,56,0.010401712,0.019460727,1.3441026,1.7872066,4.134918e-08,1.372832e-07
CCOC(=O)c1c(C)oc2cc(OCC3CCCCC3)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,29,60,0.004906502,0.008831674,1.3222088,2.04786,0.0008380281,0.0019678639
CCOC(=O)c1c(C)oc2cc(OCc3ccccc3)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,29,60,0.0076731388,0.015068478,1.3430401,1.8499098,0.00035413913,0.0008371284
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OCOC)c3)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,33,68,0.0052026203,0.0104141645,1.1602082,1.6256784,0.0018487987,0.004078688
CCOC(=O)c1c(C)oc2cc(OCc3ccc(OC(C)C)cc3)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,33,68,0.0055289306,0.011090569,1.1886442,1.6256784,8.155613e-05,0.00017058593
CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OS(=O)(=O)[O-])cc12.[Na+],ChEMBL,33,68,0.0054507493,0.010705522,1.1575149,1.6256784,5.1828592e-05,0.00010835009
COc1cc2oc(C)c(C(=O)OCCOS(=O)(=O)[O-])c2cc1OS(=O)(=O)[O-].[Na+].[Na+],ChEMBL,29,56,0.0046106046,0.0078060385,1.1081238,1.7240193,1.0652905e-06,3.345091e-06
COc1cc2oc(C)c(C(=O)OCc3ccccc3)c2cc1OS(=O)(=O)[O-].[Na+],ChEMBL,28,58,0.008489568,0.015440513,1.3819798,1.9111024,8.308709e-05,0.00018714202
N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,ChEMBL,21,44,0.010483139,0.016473264,1.9049935,2.822075,0.3642051,0.74454254
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,ChEMBL,34,72,0.0035579586,0.0062357895,1.2665136,1.8101943,0.27092293,0.89133745
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)CC2CCCCC2)cc1,ChEMBL,29,62,0.004879443,0.008631867,1.4773016,2.0087347,0.2497274,0.78253967
N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CO,ChEMBL,29,62,0.004391813,0.0068875,1.4395262,2.0828805,0.0,0.0
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1,ChEMBL,29,62,0.0043394486,0.0068495395,1.4691999,2.0828805,0.0,0.0
O=C(NCc1cc(Cl)ccc1CO)[C@@H]1CCCN1C(=O)CNS(=O)(=O)Cc1ccccc1,ChEMBL,32,68,0.005204378,0.008877951,1.3792095,1.8860304,0.28456974,1.1910791
N=C(N)NCCC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,ChEMBL,39,82,0.0035433848,0.00620966,1.107507,1.5807235,0.1350611,0.34533507
N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,ChEMBL,39,82,0.0035433848,0.00620966,1.107507,1.5807235,0.1350611,0.34533507
CC(C)[C@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)CF,ChEMBL,36,74,0.0033145004,0.0053852247,1.1704549,1.6731627,0.1343351,0.3636024
CC(C)[C@H](NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)CF,ChEMBL,35,70,0.0030316275,0.004817364,1.0408255,1.5027889,0.29161808,0.65089154
CC(C)[C@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)CF,ChEMBL,37,76,0.0031507446,0.005147036,1.1307442,1.6279422,0.12769043,0.35635993
N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccncc1)C(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,ChEMBL,46,94,0.0046175867,0.009734052,0.8705644,1.2663763,0.28353816,0.8016711
Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,ChEMBL,41,82,0.004400197,0.008847756,0.8965773,1.2849269,0.2573036,0.8200557
Nc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)ccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,ChEMBL,41,82,0.004370162,0.008833234,0.7976771,1.1934553,0.27069896,0.8596684
Nc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc(N)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,ChEMBL,42,84,0.00445931,0.008910673,0.84752053,1.2891996,0.22470053,0.73234934
N=C(N)Nc1ccc(NC(=O)Oc2ccc(N)cc2)cc1,ChEMBL,21,44,0.019866643,0.033233017,1.980648,2.7468894,0.021144476,0.04093652
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,ChEMBL,29,60,0.008180108,0.015964637,1.5490527,1.842604,0.28894126,0.8983855
N=C(N)Nc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,ChEMBL,23,48,0.016591432,0.03277356,1.8476292,2.3232832,0.045911286,0.08837433
N=C(N)Nc1ccc(OC(=O)c2ccc(N)cc2)cc1,ChEMBL,20,42,0.023319729,0.045525298,2.09978,2.6717756,0.13183174,0.27811235
N=C(N)Nc1ccc(C(=O)Oc2ccc(N)cc2)cc1,ChEMBL,20,42,0.023311859,0.045724165,2.0997806,2.6717756,0.13208202,0.27811223
N=C(N)Nc1ccc(C(=O)Oc2ccc(CN)cc2)cc1,ChEMBL,21,44,0.016482389,0.032664113,2.1138108,2.544548,0.14162935,0.337025
O=c1c(OS(=O)(=O)[O-])c(-c2ccc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])c2)oc2cc(OS(=O)(=O)[O-])cc(OCc3cn(CCCCCCCCn4c(-c5ccc(OS(=O)(=O)[O-])cc5)nc5ccccc5c4=O)nn3)c12.[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,79,160,0.002669429,0.005161962,0.4847618,0.7103456,5.0212236e-08,1.9596938e-07
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,ChEMBL,110,232,0.0012891102,0.0023226156,0.23841657,0.3743732,0.078449085,0.27351704
O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,ChEMBL,22,46,0.018972721,0.030829396,1.8715854,2.6635294,0.0035604492,0.009462961
Oc1cccc(CCc2ccc(Oc3cc(CCc4cccc(O)c4)ccc3O)cc2)c1,ChEMBL,32,70,0.013336582,0.024348859,1.3349569,1.6879265,0.029911665,0.066654444
CCCCCC(=O)N[C@H](C(=O)NCc1ccccc1)c1ccc(OCc2ccccc2)cc1,ChEMBL,33,70,0.006401609,0.012316085,1.3706646,1.8299627,0.027374268,0.09723267
CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(N)=O)cc1)c1ccc(OCc2ccccc2)cc1,ChEMBL,37,78,0.0056690266,0.010660089,1.2142955,1.632129,0.12791535,0.3544852
CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(=O)NN)cc1)c1ccc(OCc2ccccc2)cc1,ChEMBL,37,78,0.005486039,0.01032416,1.233981,1.632129,0.34105536,0.90708923
O=C(c1ccc2c(ccn2-c2ccc(F)cc2)c1)N1CC(N2CCN(C(=O)c3nccs3)CC2)C1,ChEMBL,35,80,0.010320529,0.017816642,1.3247957,2.0937655,8.2948445e-06,2.5753052e-05
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,ChEMBL,23,48,0.015910579,0.03363672,1.146268,1.5928913,1.6917938,7.774953
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)c2ccccc2)cc1,ChEMBL,29,64,0.019257888,0.038878396,1.5160464,2.0193598,0.11565369,0.31269762
Nc1nc(-c2ccccn2)nn1C(=O)C1CCOCC1,ChEMBL,20,44,0.01567769,0.027304305,1.2915756,1.9028506,0.009379471,0.020436026
Nc1nc(-c2ccccn2)nn1C(=O)C1CCCCC1,ChEMBL,20,44,0.015707482,0.026873026,1.9798702,2.7857566,0.14799334,0.3290458
Nc1nc(-c2ccccn2)nn1C(=O)/C=C/c1ccccc1,ChEMBL,22,48,0.022395344,0.043553077,1.8812023,2.3794847,0.43274188,0.9788325
Nc1nc(-c2ccccn2)nn1C(=O)CNC(=O)c1ccccc1,ChEMBL,24,52,0.017158516,0.033644922,1.7481588,2.1350996,0.37384897,1.1027126
Nc1nc(-c2ccccn2)nn1C(=O)Cc1ccccc1I,ChEMBL,22,48,0.02287838,0.049149763,1.2887071,1.7065511,0.4270562,1.7859781
Nc1nc(-c2ccccn2)nn1C(=O)Cc1ccccc1,ChEMBL,21,46,0.022746544,0.050293274,1.9582359,2.5047846,0.46347374,1.296004
Nc1nc(-c2ccccn2)nn1C(=O)c1ccco1,ChEMBL,19,42,0.029819222,0.06181658,1.4194177,1.7807379,0.31759968,0.5413886
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)C(F)(F)F)cc1,ChEMBL,27,58,0.015951948,0.03736587,1.614637,2.3002968,0.18782142,0.42491764
Nc1nc(-c2ccccn2)nn1C(=O)[C@H]1CCCc2ccccc21,ChEMBL,24,54,0.01769537,0.034017798,1.7534971,2.2999096,0.044556234,0.12061377
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc2ccccc2c1,ChEMBL,24,54,0.024334095,0.054644775,1.8317252,2.2503119,0.7124748,1.9675803
Nc1nc(-c2ccccn2)nn1C(=O)c1cccc2ccccc12,ChEMBL,24,54,0.023948696,0.049153637,1.7805536,2.2492309,0.5786544,1.707548
Nc1nc(-c2ccccn2)nn1C(=O)c1cccnc1,ChEMBL,20,44,0.028314905,0.057653822,1.6314862,2.119462,0.49075273,0.8862543
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(F)cc1,ChEMBL,21,46,0.027991097,0.05863682,2.0562387,2.5249054,0.61945117,1.4531481
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(Br)cc1,ChEMBL,21,46,0.028169962,0.061317436,1.8324,2.3027494,0.40854478,0.84464884
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc([N+](=O)[O-])cc1,ChEMBL,23,50,0.024166651,0.04925646,1.7791766,2.3053482,0.17268452,0.42221403
Nc1nc(-c2ccccn2)nn1C(=O)c1ccccc1[N+](=O)[O-],ChEMBL,23,50,0.023305492,0.042135544,1.7141292,2.352003,0.08758064,0.23688711
Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(C(F)(F)F)cc1,ChEMBL,24,52,0.020438254,0.04644605,1.7847463,2.209292,0.022222731,0.056326717
CCc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1,ChEMBL,22,48,0.019971086,0.040622894,1.9618201,2.4101367,0.6417275,1.5817475
COc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1,ChEMBL,22,48,0.02091595,0.044421352,1.8683583,2.4101367,0.45665646,1.2507293
Cc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1C,ChEMBL,22,48,0.022754436,0.040055938,1.8989578,2.4516525,0.5432008,1.5890567
Cc1cccc(C(=O)n2nc(-c3ccccn3)nc2N)c1,ChEMBL,21,46,0.024377514,0.044181764,1.9489763,2.5615587,0.6210223,1.740119
O=C(Nc1nc(-c2ccccn2)n[nH]1)c1ccccc1,ChEMBL,20,44,0.026128102,0.056539997,2.180368,3.1293073,0.042109873,0.099977754
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,ChEMBL,34,72,0.003952435,0.006490752,1.191406,1.9665446,0.6467321,1.531424
N=C(N)N1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)CC1,ChEMBL,29,62,0.0047581466,0.008382812,1.4745009,2.0500817,0.13469806,0.44810373
NCc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc1,ChEMBL,28,60,0.006428422,0.0111305695,1.6224749,2.0804753,0.3151194,0.8711225
CC(=O)N[C@H]1[C@H](O[C@@H]([C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@@H](O)CO)[C@H](O)C(=O)[O-])O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@@H]1OC(C(=O)[O-])=C[C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@H]1O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,88,170,0.0010570843,0.0017044942,0.33157098,0.61554945,2.8911919e-07,8.47921e-07
CC(=O)N[C@H]1[C@H](O[C@@H]([C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@@H](O)CO)[C@H](O)C(=O)[O-])O[C@@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O[C@@H]2O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O[C@@H]3OC(C(=O)[O-])=C[C@H](O[C@@H]4O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](S(=O)(=O)O)[C@@H]4O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)O)[C@@H]2O)[C@@H]1O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,143,278,0.0006665152,0.0010810344,0.20769696,0.37879968,6.2956715e-08,2.0121502e-07
